reading_id,meter_id,user_id,timestamp,cumulative_reading,hourly_consumption_liters,daily_consumption_liters,monthly_consumption_liters,temperature_celsius,quality_score,data_source,is_validated,created_at,anomaly_ground_truth,anomaly_type
5305,3,3,2026-07-12T00:00:00,153377.823,2.009,337.302,45029.372,21.86,98,estimated,True,2026-07-12T00:02:00,False,none
5306,3,3,2026-07-12T01:00:00,153379.197,1.374,337.302,45029.372,20.79,98,estimated,True,2026-07-12T01:02:00,False,none
5307,3,3,2026-07-12T02:00:00,153380.302,1.105,337.302,45029.372,20.0,98,estimated,True,2026-07-12T02:02:00,False,none
5308,3,3,2026-07-12T03:00:00,153380.702,0.4,337.302,45029.372,20.63,98,estimated,True,2026-07-12T03:02:00,False,none
5309,3,3,2026-07-12T04:00:00,153381.651,0.949,337.302,45029.372,19.93,98,estimated,True,2026-07-12T04:02:00,False,none
5310,3,3,2026-07-12T05:00:00,153383.913,2.262,337.302,45029.372,20.68,98,estimated,True,2026-07-12T05:02:00,False,none
5311,3,3,2026-07-12T06:00:00,153389.645,5.732,337.302,45029.372,21.39,98,estimated,True,2026-07-12T06:02:00,False,none
5312,3,3,2026-07-12T07:00:00,153405.684,16.039,337.302,45029.372,22.09,98,estimated,True,2026-07-12T07:02:00,False,none
5313,3,3,2026-07-12T08:00:00,153427.558,21.874,337.302,45029.372,23.5,98,estimated,True,2026-07-12T08:02:00,False,none
5314,3,3,2026-07-12T09:00:00,153458.814,31.256,337.302,45029.372,25.2,98,estimated,True,2026-07-12T09:02:00,False,none
5315,3,3,2026-07-12T10:00:00,153485.245,26.431,337.302,45029.372,25.95,98,estimated,True,2026-07-12T10:02:00,False,none
5316,3,3,2026-07-12T11:00:00,153519.4,34.155,337.302,45029.372,27.6,98,estimated,True,2026-07-12T11:02:00,False,none
5317,3,3,2026-07-12T12:00:00,153549.085,29.685,337.302,45029.372,28.87,98,estimated,True,2026-07-12T12:02:00,False,none
5318,3,3,2026-07-12T13:00:00,153581.684,32.599,337.302,45029.372,29.62,98,estimated,True,2026-07-12T13:02:00,False,none
5319,3,3,2026-07-12T14:00:00,153609.453,27.769,337.302,45029.372,29.36,98,estimated,True,2026-07-12T14:02:00,False,none
5320,3,3,2026-07-12T15:00:00,153640.844,31.391,337.302,45029.372,30.02,98,estimated,True,2026-07-12T15:02:00,False,none
5321,3,3,2026-07-12T16:00:00,153671.796,30.952,337.302,45029.372,30.27,98,estimated,True,2026-07-12T16:02:00,False,none
5322,3,3,2026-07-12T17:00:00,153693.489,21.693,337.302,45029.372,29.67,98,estimated,True,2026-07-12T17:02:00,False,none
5323,3,3,2026-07-12T18:00:00,153704.921,11.432,337.302,45029.372,28.09,98,estimated,True,2026-07-12T18:02:00,False,none
5324,3,3,2026-07-12T19:00:00,153708.428,3.507,337.302,45029.372,27.81,98,estimated,True,2026-07-12T19:02:00,False,none
5325,3,3,2026-07-12T20:00:00,153710.492,2.064,337.302,45029.372,26.06,98,estimated,True,2026-07-12T20:02:00,False,none
5326,3,3,2026-07-12T21:00:00,153711.592,1.1,337.302,45029.372,25.15,98,estimated,True,2026-07-12T21:02:00,False,none
5327,3,3,2026-07-12T22:00:00,153712.818,1.226,337.302,45029.372,23.79,98,estimated,True,2026-07-12T22:02:00,False,none
5328,3,3,2026-07-12T23:00:00,153713.116,0.298,337.302,45029.372,22.54,98,estimated,True,2026-07-12T23:02:00,False,none
5329,3,3,2026-07-13T00:00:00,153716.609,3.493,1741.939,45029.372,21.04,98,estimated,True,2026-07-13T00:02:00,False,none
5330,3,3,2026-07-13T01:00:00,153721.423,4.814,1741.939,45029.372,20.65,98,estimated,True,2026-07-13T01:02:00,False,none
5331,3,3,2026-07-13T02:00:00,153726.996,5.573,1741.939,45029.372,19.69,98,estimated,True,2026-07-13T02:02:00,False,none
5332,3,3,2026-07-13T03:00:00,153732.577,5.581,1741.939,45029.372,19.71,98,estimated,True,2026-07-13T03:02:00,False,none
5333,3,3,2026-07-13T04:00:00,153735.313,2.736,1741.939,45029.372,19.75,98,estimated,True,2026-07-13T04:02:00,False,none
5334,3,3,2026-07-13T05:00:00,153744.287,8.974,1741.939,45029.372,20.66,98,estimated,True,2026-07-13T05:02:00,False,none
5335,3,3,2026-07-13T06:00:00,153764.392,20.105,1741.939,45029.372,21.31,98,estimated,True,2026-07-13T06:02:00,False,none
5336,3,3,2026-07-13T07:00:00,153829.825,65.433,1741.939,45029.372,22.32,98,estimated,True,2026-07-13T07:02:00,False,none
5337,3,3,2026-07-13T08:00:00,153983.325,153.5,1741.939,45029.372,23.42,98,estimated,True,2026-07-13T08:02:00,False,none
5338,3,3,2026-07-13T09:00:00,154156.327,173.002,1741.939,45029.372,24.91,98,estimated,True,2026-07-13T09:02:00,False,none
5339,3,3,2026-07-13T10:00:00,154315.187,158.86,1741.939,45029.372,26.03,98,estimated,True,2026-07-13T10:02:00,False,none
5340,3,3,2026-07-13T11:00:00,154459.205,144.018,1741.939,45029.372,26.87,98,estimated,True,2026-07-13T11:02:00,False,none
5341,3,3,2026-07-13T12:00:00,154591.444,132.239,1741.939,45029.372,27.04,98,estimated,True,2026-07-13T12:02:00,False,none
5342,3,3,2026-07-13T13:00:00,154764.44,172.996,1741.939,45029.372,29.13,98,estimated,True,2026-07-13T13:02:00,False,none
5343,3,3,2026-07-13T14:00:00,154939.431,174.991,1741.939,45029.372,29.55,98,estimated,True,2026-07-13T14:02:00,False,none
5344,3,3,2026-07-13T15:00:00,155095.263,155.832,1741.939,45029.372,28.96,98,estimated,True,2026-07-13T15:02:00,False,none
5345,3,3,2026-07-13T16:00:00,155213.699,118.436,1741.939,45029.372,28.99,98,estimated,True,2026-07-13T16:02:00,False,none
5346,3,3,2026-07-13T17:00:00,155341.729,128.03,1741.939,45029.372,29.09,98,estimated,True,2026-07-13T17:02:00,False,none
5347,3,3,2026-07-13T18:00:00,155396.766,55.037,1741.939,45029.372,28.52,98,estimated,True,2026-07-13T18:02:00,False,none
5348,3,3,2026-07-13T19:00:00,155421.3,24.534,1741.939,45029.372,27.32,98,estimated,True,2026-07-13T19:02:00,False,none
5349,3,3,2026-07-13T20:00:00,155435.041,13.741,1741.939,45029.372,25.91,98,estimated,True,2026-07-13T20:02:00,False,none
5350,3,3,2026-07-13T21:00:00,155444.375,9.334,1741.939,45029.372,24.28,98,estimated,True,2026-07-13T21:02:00,False,none
5351,3,3,2026-07-13T22:00:00,155452.037,7.662,1741.939,45029.372,23.38,98,estimated,True,2026-07-13T22:02:00,False,none
5352,3,3,2026-07-13T23:00:00,155455.055,3.018,1741.939,45029.372,22.72,98,estimated,True,2026-07-13T23:02:00,False,none
5353,3,3,2026-07-14T00:00:00,155458.727,3.672,1725.611,45029.372,20.79,98,estimated,True,2026-07-14T00:02:00,False,none
5354,3,3,2026-07-14T01:00:00,155462.258,3.531,1725.611,45029.372,19.5,98,estimated,True,2026-07-14T01:02:00,False,none
5355,3,3,2026-07-14T02:00:00,155467.102,4.844,1725.611,45029.372,20.7,98,estimated,True,2026-07-14T02:02:00,False,none
5356,3,3,2026-07-14T03:00:00,155472.122,5.02,1725.611,45029.372,20.32,98,estimated,True,2026-07-14T03:02:00,False,none
5357,3,3,2026-07-14T04:00:00,155476.173,4.051,1725.611,45029.372,19.43,98,estimated,True,2026-07-14T04:02:00,False,none
5358,3,3,2026-07-14T05:00:00,155485.344,9.171,1725.611,45029.372,20.46,98,estimated,True,2026-07-14T05:02:00,False,none
5359,3,3,2026-07-14T06:00:00,155503.181,17.837,1725.611,45029.372,20.79,98,estimated,True,2026-07-14T06:02:00,False,none
5360,3,3,2026-07-14T07:00:00,155571.71,68.529,1725.611,45029.372,23.37,98,estimated,True,2026-07-14T07:02:00,False,none
5361,3,3,2026-07-14T08:00:00,155713.025,141.315,1725.611,45029.372,23.13,98,estimated,True,2026-07-14T08:02:00,False,none
5362,3,3,2026-07-14T09:00:00,155876.602,163.577,1725.611,45029.372,24.46,98,estimated,True,2026-07-14T09:02:00,False,none
5363,3,3,2026-07-14T10:00:00,156040.895,164.293,1725.611,45029.372,26.37,98,estimated,True,2026-07-14T10:02:00,False,none
5364,3,3,2026-07-14T11:00:00,156187.868,146.973,1725.611,45029.372,26.59,98,estimated,True,2026-07-14T11:02:00,False,none
5365,3,3,2026-07-14T12:00:00,156357.345,169.477,1725.611,45029.372,27.91,98,estimated,True,2026-07-14T12:02:00,False,none
5366,3,3,2026-07-14T13:00:00,156522.182,164.837,1725.611,45029.372,29.36,98,estimated,True,2026-07-14T13:02:00,False,none
5367,3,3,2026-07-14T14:00:00,156663.634,141.452,1725.611,45029.372,28.87,98,estimated,True,2026-07-14T14:02:00,False,none
5368,3,3,2026-07-14T15:00:00,156828.718,165.084,1725.611,45029.372,29.56,98,estimated,True,2026-07-14T15:02:00,False,none
5369,3,3,2026-07-14T16:00:00,156959.874,131.156,1725.611,45029.372,29.24,98,estimated,True,2026-07-14T16:02:00,False,none
5370,3,3,2026-07-14T17:00:00,157069.671,109.797,1725.611,45029.372,28.65,98,estimated,True,2026-07-14T17:02:00,False,none
5371,3,3,2026-07-14T18:00:00,157116.078,46.407,1725.611,45029.372,27.14,98,estimated,True,2026-07-14T18:02:00,False,none
5372,3,3,2026-07-14T19:00:00,157146.492,30.414,1725.611,45029.372,26.81,98,estimated,True,2026-07-14T19:02:00,False,none
5373,3,3,2026-07-14T20:00:00,157159.846,13.354,1725.611,45029.372,25.53,98,estimated,True,2026-07-14T20:02:00,False,none
5374,3,3,2026-07-14T21:00:00,157169.917,10.071,1725.611,45029.372,24.65,98,estimated,True,2026-07-14T21:02:00,False,none
5375,3,3,2026-07-14T22:00:00,157176.84,6.923,1725.611,45029.372,23.77,98,estimated,True,2026-07-14T22:02:00,False,none
5376,3,3,2026-07-14T23:00:00,157180.666,3.826,1725.611,45029.372,21.87,98,estimated,True,2026-07-14T23:02:00,False,none
5377,3,3,2026-07-15T00:00:00,157184.676,4.01,1683.815,45029.372,20.65,98,estimated,True,2026-07-15T00:02:00,False,none
5378,3,3,2026-07-15T01:00:00,157189.369,4.693,1683.815,45029.372,20.17,98,estimated,True,2026-07-15T01:02:00,False,none
5379,3,3,2026-07-15T02:00:00,157194.733,5.364,1683.815,45029.372,19.69,98,estimated,True,2026-07-15T02:02:00,False,none
5380,3,3,2026-07-15T03:00:00,157199.19,4.457,1683.815,45029.372,20.02,98,estimated,True,2026-07-15T03:02:00,False,none
5381,3,3,2026-07-15T04:00:00,157203.266,4.076,1683.815,45029.372,19.89,98,estimated,True,2026-07-15T04:02:00,False,none
5382,3,3,2026-07-15T05:00:00,157213.09,9.824,1683.815,45029.372,20.42,98,estimated,True,2026-07-15T05:02:00,False,none
5383,3,3,2026-07-15T06:00:00,157235.12,22.03,1683.815,45029.372,21.15,98,estimated,True,2026-07-15T06:02:00,False,none
5384,3,3,2026-07-15T07:00:00,157293.164,58.044,1683.815,45029.372,21.51,98,estimated,True,2026-07-15T07:02:00,False,none
5385,3,3,2026-07-15T08:00:00,157458.231,165.067,1683.815,45029.372,22.97,98,estimated,True,2026-07-15T08:02:00,False,none
5386,3,3,2026-07-15T09:00:00,157634.622,176.391,1683.815,45029.372,24.16,98,estimated,True,2026-07-15T09:02:00,False,none
5387,3,3,2026-07-15T10:00:00,157794.546,159.924,1683.815,45029.372,25.91,98,estimated,True,2026-07-15T10:02:00,False,none
5388,3,3,2026-07-15T11:00:00,157893.501,98.955,1683.815,45029.372,27.31,98,estimated,True,2026-07-15T11:02:00,False,none
5389,3,3,2026-07-15T12:00:00,158020.902,127.401,1683.815,45029.372,27.33,98,estimated,True,2026-07-15T12:02:00,False,none
5390,3,3,2026-07-15T13:00:00,158186.779,165.877,1683.815,45029.372,28.28,98,estimated,True,2026-07-15T13:02:00,False,none
5391,3,3,2026-07-15T14:00:00,158361.619,174.84,1683.815,45029.372,29.22,98,estimated,True,2026-07-15T14:02:00,False,none
5392,3,3,2026-07-15T15:00:00,158502.102,140.483,1683.815,45029.372,29.52,98,estimated,True,2026-07-15T15:02:00,False,none
5393,3,3,2026-07-15T16:00:00,158646.198,144.096,1683.815,45029.372,28.62,98,estimated,True,2026-07-15T16:02:00,False,none
5394,3,3,2026-07-15T17:00:00,158735.062,88.864,1683.815,45029.372,28.36,98,estimated,True,2026-07-15T17:02:00,False,none
5395,3,3,2026-07-15T18:00:00,158798.782,63.72,1683.815,45029.372,28.2,98,estimated,True,2026-07-15T18:02:00,False,none
5396,3,3,2026-07-15T19:00:00,158826.258,27.476,1683.815,45029.372,27.4,98,estimated,True,2026-07-15T19:02:00,False,none
5397,3,3,2026-07-15T20:00:00,158841.477,15.219,1683.815,45029.372,25.82,98,estimated,True,2026-07-15T20:02:00,False,none
5398,3,3,2026-07-15T21:00:00,158851.352,9.875,1683.815,45029.372,24.02,98,estimated,True,2026-07-15T21:02:00,False,none
5399,3,3,2026-07-15T22:00:00,158859.087,7.735,1683.815,45029.372,23.1,98,estimated,True,2026-07-15T22:02:00,False,none
5400,3,3,2026-07-15T23:00:00,158864.481,5.394,1683.815,45029.372,21.85,98,estimated,True,2026-07-15T23:02:00,False,none
5401,3,3,2026-07-16T00:00:00,158867.651,3.17,1729.49,45029.372,20.55,98,estimated,True,2026-07-16T00:02:00,False,none
5402,3,3,2026-07-16T01:00:00,158871.25,3.599,1729.49,45029.372,20.25,98,estimated,True,2026-07-16T01:02:00,False,none
5403,3,3,2026-07-16T02:00:00,158875.535,4.285,1729.49,45029.372,19.67,98,estimated,True,2026-07-16T02:02:00,False,none
5404,3,3,2026-07-16T03:00:00,158880.8,5.265,1729.49,45029.372,19.47,98,estimated,True,2026-07-16T03:02:00,False,none
5405,3,3,2026-07-16T04:00:00,158885.564,4.764,1729.49,45029.372,19.34,98,estimated,True,2026-07-16T04:02:00,False,none
5406,3,3,2026-07-16T05:00:00,158892.172,6.608,1729.49,45029.372,19.84,98,estimated,True,2026-07-16T05:02:00,False,none
5407,3,3,2026-07-16T06:00:00,158911.039,18.867,1729.49,45029.372,20.51,98,estimated,True,2026-07-16T06:02:00,False,none
5408,3,3,2026-07-16T07:00:00,158971.188,60.149,1729.49,45029.372,21.57,98,estimated,True,2026-07-16T07:02:00,False,none
5409,3,3,2026-07-16T08:00:00,159137.458,166.27,1729.49,45029.372,22.23,98,estimated,True,2026-07-16T08:02:00,False,none
5410,3,3,2026-07-16T09:00:00,159298.581,161.123,1729.49,45029.372,24.43,98,estimated,True,2026-07-16T09:02:00,False,none
5411,3,3,2026-07-16T10:00:00,159459.216,160.635,1729.49,45029.372,25.37,98,estimated,True,2026-07-16T10:02:00,False,none
5412,3,3,2026-07-16T11:00:00,159597.319,138.103,1729.49,45029.372,26.73,98,estimated,True,2026-07-16T11:02:00,False,none
5413,3,3,2026-07-16T12:00:00,159737.722,140.403,1729.49,45029.372,27.93,98,estimated,True,2026-07-16T12:02:00,False,none
5414,3,3,2026-07-16T13:00:00,159897.214,159.492,1729.49,45029.372,28.16,98,estimated,True,2026-07-16T13:02:00,False,none
5415,3,3,2026-07-16T14:00:00,160068.692,171.478,1729.49,45029.372,28.59,98,estimated,True,2026-07-16T14:02:00,False,none
5416,3,3,2026-07-16T15:00:00,160233.884,165.192,1729.49,45029.372,28.79,98,estimated,True,2026-07-16T15:02:00,False,none
5417,3,3,2026-07-16T16:00:00,160361.237,127.353,1729.49,45029.372,29.32,98,estimated,True,2026-07-16T16:02:00,False,none
5418,3,3,2026-07-16T17:00:00,160476.622,115.385,1729.49,45029.372,28.28,98,estimated,True,2026-07-16T17:02:00,False,none
5419,3,3,2026-07-16T18:00:00,160533.319,56.697,1729.49,45029.372,27.36,98,estimated,True,2026-07-16T18:02:00,False,none
5420,3,3,2026-07-16T19:00:00,160563.284,29.965,1729.49,45029.372,26.72,98,estimated,True,2026-07-16T19:02:00,False,none
5421,3,3,2026-07-16T20:00:00,160574.876,11.592,1729.49,45029.372,25.05,98,estimated,True,2026-07-16T20:02:00,False,none
5422,3,3,2026-07-16T21:00:00,160582.578,7.702,1729.49,45029.372,23.88,98,estimated,True,2026-07-16T21:02:00,False,none
5423,3,3,2026-07-16T22:00:00,160588.577,5.999,1729.49,45029.372,22.93,98,estimated,True,2026-07-16T22:02:00,False,none
5424,3,3,2026-07-16T23:00:00,160593.971,5.394,1729.49,45029.372,22.43,98,estimated,True,2026-07-16T23:02:00,False,none
5425,3,3,2026-07-17T00:00:00,160599.022,5.051,1762.046,45029.372,20.19,98,estimated,True,2026-07-17T00:02:00,False,none
5426,3,3,2026-07-17T01:00:00,160605.398,6.376,1762.046,45029.372,18.74,98,estimated,True,2026-07-17T01:02:00,False,none
5427,3,3,2026-07-17T02:00:00,160609.658,4.26,1762.046,45029.372,18.66,98,estimated,True,2026-07-17T02:02:00,False,none
5428,3,3,2026-07-17T03:00:00,160614.404,4.746,1762.046,45029.372,17.98,98,estimated,True,2026-07-17T03:02:00,False,none
5429,3,3,2026-07-17T04:00:00,160618.842,4.438,1762.046,45029.372,18.45,98,estimated,True,2026-07-17T04:02:00,False,none
5430,3,3,2026-07-17T05:00:00,160626.429,7.587,1762.046,45029.372,19.17,98,estimated,True,2026-07-17T05:02:00,False,none
5431,3,3,2026-07-17T06:00:00,160648.803,22.374,1762.046,45029.372,19.86,98,estimated,True,2026-07-17T06:02:00,False,none
5432,3,3,2026-07-17T07:00:00,160712.249,63.446,1762.046,45029.372,20.71,98,estimated,True,2026-07-17T07:02:00,False,none
5433,3,3,2026-07-17T08:00:00,160895.208,182.959,1762.046,45029.372,22.69,98,estimated,True,2026-07-17T08:02:00,False,none
5434,3,3,2026-07-17T09:00:00,161038.667,143.459,1762.046,45029.372,23.91,98,estimated,True,2026-07-17T09:02:00,False,none
5435,3,3,2026-07-17T10:00:00,161204.855,166.188,1762.046,45029.372,24.87,98,estimated,True,2026-07-17T10:02:00,False,none
5436,3,3,2026-07-17T11:00:00,161369.303,164.448,1762.046,45029.372,26.08,98,estimated,True,2026-07-17T11:02:00,False,none
5437,3,3,2026-07-17T12:00:00,161528.054,158.751,1762.046,45029.372,27.34,98,estimated,True,2026-07-17T12:02:00,False,none
5438,3,3,2026-07-17T13:00:00,161711.621,183.567,1762.046,45029.372,27.93,98,estimated,True,2026-07-17T13:02:00,False,none
5439,3,3,2026-07-17T14:00:00,161857.061,145.44,1762.046,45029.372,28.48,98,estimated,True,2026-07-17T14:02:00,False,none
5440,3,3,2026-07-17T15:00:00,161981.06,123.999,1762.046,45029.372,29.59,98,estimated,True,2026-07-17T15:02:00,False,none
5441,3,3,2026-07-17T16:00:00,162107.394,126.334,1762.046,45029.372,28.26,98,estimated,True,2026-07-17T16:02:00,False,none
5442,3,3,2026-07-17T17:00:00,162242.392,134.998,1762.046,45029.372,29.05,98,estimated,True,2026-07-17T17:02:00,False,none
5443,3,3,2026-07-17T18:00:00,162294.457,52.065,1762.046,45029.372,27.85,98,estimated,True,2026-07-17T18:02:00,False,none
5444,3,3,2026-07-17T19:00:00,162322.403,27.946,1762.046,45029.372,27.19,98,estimated,True,2026-07-17T19:02:00,False,none
5445,3,3,2026-07-17T20:00:00,162335.755,13.352,1762.046,45029.372,25.41,98,estimated,True,2026-07-17T20:02:00,False,none
5446,3,3,2026-07-17T21:00:00,162344.205,8.45,1762.046,45029.372,23.7,98,estimated,True,2026-07-17T21:02:00,False,none
5447,3,3,2026-07-17T22:00:00,162351.685,7.48,1762.046,45029.372,22.34,98,estimated,True,2026-07-17T22:02:00,False,none
5448,3,3,2026-07-17T23:00:00,162356.017,4.332,1762.046,45029.372,21.37,98,estimated,True,2026-07-17T23:02:00,False,none
5449,3,3,2026-07-18T00:00:00,162356.017,0.0,330.132,45029.372,20.51,98,estimated,True,2026-07-18T00:02:00,False,none
5450,3,3,2026-07-18T01:00:00,162357.463,1.446,330.132,45029.372,19.32,98,estimated,True,2026-07-18T01:02:00,False,none
5451,3,3,2026-07-18T02:00:00,162358.282,0.819,330.132,45029.372,19.07,98,estimated,True,2026-07-18T02:02:00,False,none
5452,3,3,2026-07-18T03:00:00,162359.942,1.66,330.132,45029.372,18.53,98,estimated,True,2026-07-18T03:02:00,False,none
5453,3,3,2026-07-18T04:00:00,162360.573,0.631,330.132,45029.372,19.21,98,estimated,True,2026-07-18T04:02:00,False,none
5454,3,3,2026-07-18T05:00:00,162363.659,3.086,330.132,45029.372,19.22,98,estimated,True,2026-07-18T05:02:00,False,none
5455,3,3,2026-07-18T06:00:00,162367.464,3.805,330.132,45029.372,19.06,98,estimated,True,2026-07-18T06:02:00,False,none
5456,3,3,2026-07-18T07:00:00,162383.234,15.77,330.132,45029.372,21.53,98,estimated,True,2026-07-18T07:02:00,False,none
5457,3,3,2026-07-18T08:00:00,162409.617,26.383,330.132,45029.372,22.36,98,estimated,True,2026-07-18T08:02:00,False,none
5458,3,3,2026-07-18T09:00:00,162439.57,29.953,330.132,45029.372,23.09,98,estimated,True,2026-07-18T09:02:00,False,none
5459,3,3,2026-07-18T10:00:00,162470.185,30.615,330.132,45029.372,25.36,98,estimated,True,2026-07-18T10:02:00,False,none
5460,3,3,2026-07-18T11:00:00,162497.132,26.947,330.132,45029.372,25.98,98,estimated,True,2026-07-18T11:02:00,False,none
5461,3,3,2026-07-18T12:00:00,162523.902,26.77,330.132,45029.372,27.32,98,estimated,True,2026-07-18T12:02:00,False,none
5462,3,3,2026-07-18T13:00:00,162549.081,25.179,330.132,45029.372,27.73,98,estimated,True,2026-07-18T13:02:00,False,none
5463,3,3,2026-07-18T14:00:00,162581.503,32.422,330.132,45029.372,27.63,98,estimated,True,2026-07-18T14:02:00,False,none
5464,3,3,2026-07-18T15:00:00,162620.031,38.528,330.132,45029.372,27.91,98,estimated,True,2026-07-18T15:02:00,False,none
5465,3,3,2026-07-18T16:00:00,162644.347,24.316,330.132,45029.372,27.45,98,estimated,True,2026-07-18T16:02:00,False,none
5466,3,3,2026-07-18T17:00:00,162665.055,20.708,330.132,45029.372,27.78,98,estimated,True,2026-07-18T17:02:00,False,none
5467,3,3,2026-07-18T18:00:00,162674.409,9.354,330.132,45029.372,26.54,98,estimated,True,2026-07-18T18:02:00,False,none
5468,3,3,2026-07-18T19:00:00,162679.408,4.999,330.132,45029.372,25.55,98,estimated,True,2026-07-18T19:02:00,False,none
5469,3,3,2026-07-18T20:00:00,162682.084,2.676,330.132,45029.372,25.52,98,estimated,True,2026-07-18T20:02:00,False,none
5470,3,3,2026-07-18T21:00:00,162684.232,2.148,330.132,45029.372,23.92,98,estimated,True,2026-07-18T21:02:00,False,none
5471,3,3,2026-07-18T22:00:00,162684.232,0.0,330.132,45029.372,22.59,98,estimated,True,2026-07-18T22:02:00,False,none
5472,3,3,2026-07-18T23:00:00,162686.149,1.917,330.132,45029.372,20.82,98,estimated,True,2026-07-18T23:02:00,False,none
5473,3,3,2026-07-19T00:00:00,162688.43,2.281,340.276,45029.372,19.4,98,estimated,True,2026-07-19T00:02:00,False,none
5474,3,3,2026-07-19T01:00:00,162688.926,0.496,340.276,45029.372,19.43,98,estimated,True,2026-07-19T01:02:00,False,none
5475,3,3,2026-07-19T02:00:00,162688.986,0.06,340.276,45029.372,18.14,98,estimated,True,2026-07-19T02:02:00,False,none
5476,3,3,2026-07-19T03:00:00,162688.986,0.0,340.276,45029.372,17.92,98,estimated,True,2026-07-19T03:02:00,False,none
5477,3,3,2026-07-19T04:00:00,162688.986,0.0,340.276,45029.372,18.51,98,estimated,True,2026-07-19T04:02:00,False,none
5478,3,3,2026-07-19T05:00:00,162691.231,2.245,340.276,45029.372,19.08,98,estimated,True,2026-07-19T05:02:00,False,none
5479,3,3,2026-07-19T06:00:00,162696.828,5.597,340.276,45029.372,18.97,98,estimated,True,2026-07-19T06:02:00,False,none
5480,3,3,2026-07-19T07:00:00,162712.024,15.196,340.276,45029.372,20.87,98,estimated,True,2026-07-19T07:02:00,False,none
5481,3,3,2026-07-19T08:00:00,162741.99,29.966,340.276,45029.372,21.57,98,estimated,True,2026-07-19T08:02:00,False,none
5482,3,3,2026-07-19T09:00:00,162773.849,31.859,340.276,45029.372,23.62,98,estimated,True,2026-07-19T09:02:00,False,none
5483,3,3,2026-07-19T10:00:00,162807.136,33.287,340.276,45029.372,25.26,98,estimated,True,2026-07-19T10:02:00,False,none
5484,3,3,2026-07-19T11:00:00,162837.878,30.742,340.276,45029.372,26.12,98,estimated,True,2026-07-19T11:02:00,False,none
5485,3,3,2026-07-19T12:00:00,162860.589,22.711,340.276,45029.372,26.94,98,estimated,True,2026-07-19T12:02:00,False,none
5486,3,3,2026-07-19T13:00:00,162889.315,28.726,340.276,45029.372,27.65,98,estimated,True,2026-07-19T13:02:00,False,none
5487,3,3,2026-07-19T14:00:00,162928.509,39.194,340.276,45029.372,27.66,98,estimated,True,2026-07-19T14:02:00,False,none
5488,3,3,2026-07-19T15:00:00,162955.653,27.144,340.276,45029.372,28.08,98,estimated,True,2026-07-19T15:02:00,False,none
5489,3,3,2026-07-19T16:00:00,162978.531,22.878,340.276,45029.372,27.85,98,estimated,True,2026-07-19T16:02:00,False,none
5490,3,3,2026-07-19T17:00:00,162998.492,19.961,340.276,45029.372,28.07,98,estimated,True,2026-07-19T17:02:00,False,none
5491,3,3,2026-07-19T18:00:00,163010.874,12.382,340.276,45029.372,26.92,98,estimated,True,2026-07-19T18:02:00,False,none
5492,3,3,2026-07-19T19:00:00,163016.528,5.654,340.276,45029.372,25.47,98,estimated,True,2026-07-19T19:02:00,False,none
5493,3,3,2026-07-19T20:00:00,163021.099,4.571,340.276,45029.372,24.05,98,estimated,True,2026-07-19T20:02:00,False,none
5494,3,3,2026-07-19T21:00:00,163022.688,1.589,340.276,45029.372,23.54,98,estimated,True,2026-07-19T21:02:00,False,none
5495,3,3,2026-07-19T22:00:00,163023.991,1.303,340.276,45029.372,21.57,98,estimated,True,2026-07-19T22:02:00,False,none
5496,3,3,2026-07-19T23:00:00,163026.425,2.434,340.276,45029.372,20.53,98,estimated,True,2026-07-19T23:02:00,False,none
5497,3,3,2026-07-20T00:00:00,163030.89,4.465,1758.281,45029.372,18.87,98,estimated,True,2026-07-20T00:02:00,False,none
5498,3,3,2026-07-20T01:00:00,163035.153,4.263,1758.281,45029.372,18.56,98,estimated,True,2026-07-20T01:02:00,False,none
5499,3,3,2026-07-20T02:00:00,163039.417,4.264,1758.281,45029.372,18.02,98,estimated,True,2026-07-20T02:02:00,False,none
5500,3,3,2026-07-20T03:00:00,163044.261,4.844,1758.281,45029.372,18.25,98,estimated,True,2026-07-20T03:02:00,False,none
5501,3,3,2026-07-20T04:00:00,163046.191,1.93,1758.281,45029.372,18.24,98,estimated,True,2026-07-20T04:02:00,False,none
5502,3,3,2026-07-20T05:00:00,163053.173,6.982,1758.281,45029.372,18.69,98,estimated,True,2026-07-20T05:02:00,False,none
5503,3,3,2026-07-20T06:00:00,163078.812,25.639,1758.281,45029.372,19.62,98,estimated,True,2026-07-20T06:02:00,False,none
5504,3,3,2026-07-20T07:00:00,163146.332,67.52,1758.281,45029.372,20.03,98,estimated,True,2026-07-20T07:02:00,False,none
5505,3,3,2026-07-20T08:00:00,163306.42,160.088,1758.281,45029.372,21.36,98,estimated,True,2026-07-20T08:02:00,False,none
5506,3,3,2026-07-20T09:00:00,163501.057,194.637,1758.281,45029.372,22.94,98,estimated,True,2026-07-20T09:02:00,False,none
5507,3,3,2026-07-20T10:00:00,163671.434,170.377,1758.281,45029.372,24.36,98,estimated,True,2026-07-20T10:02:00,False,none
5508,3,3,2026-07-20T11:00:00,163834.107,162.673,1758.281,45029.372,25.42,98,estimated,True,2026-07-20T11:02:00,False,none
5509,3,3,2026-07-20T12:00:00,163974.954,140.847,1758.281,45029.372,25.74,98,estimated,True,2026-07-20T12:02:00,False,none
